XS,DIFF,MAX,AVERAGE,MIN,STDEV,99th PCT,90thPCT,10th PCT,1st PCT,0.016,0.016,0.017,0.017,0.018,0.018,0.019,0.019,0.020,0.020,0.020,0.020,0.021,0.021,0.022,0.022,0.022,0.022,0.023,0.024,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.028,0.028,0.029,0.029,0.029,0.029,0.030,0.030,0.030,0.031,0.032,0.032,0.032,0.032,0.033,0.033,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.036,0.036,0.036,0.036,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.041,0.041,0.041,0.041,0.041,0.041,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.067,0.067,0.067,0.067,0.067,0.067,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.069,0.069,0.069,0.069,0.069,0.070,0.070,0.070,0.071,0.071,0.071,0.071,0.072,0.072,0.072,0.073,0.073,0.073,0.074,0.075,0.075,0.075,0.075,0.075,0.075,0.076,0.077,0.079,0.083,0.084
90674,12.16,1918.16,1913.34656,1906,2.413,1917.0914,1916.05,1910.18,1906.51,1906,1906,1906.25,1906.25,1906.51,1906.51,1906.77,1906.77,1907.04,1907.04,1907.04,1907.04,1907.3,1907.3,1907.58,1907.58,1907.58,1907.58,1907.85,1908.09,1908.36,1908.36,1908.36,1908.36,1908.36,1908.65,1908.65,1908.65,1908.65,1908.65,1908.65,1908.91,1908.91,1908.91,1908.91,1908.91,1908.91,1908.91,1909.18,1909.18,1909.44,1909.44,1909.44,1909.44,1909.69,1909.69,1909.69,1909.93,1910.18,1910.18,1910.18,1910.18,1910.41,1910.41,1910.65,1910.65,1910.65,1910.65,1910.65,1910.65,1910.65,1910.65,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1910.87,1911.09,1911.09,1911.09,1911.09,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.3,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.51,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.68,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1911.88,1912.09,1912.09,1912.09,1912.09,1912.09,1912.09,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.29,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.68,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1912.88,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.06,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.28,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.79,1913.79,1913.79,1913.79,1913.79,1913.79,1913.79,1913.79,1913.79,1913.79,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1913.95,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.15,1914.3,1914.3,1914.3,1914.3,1914.3,1914.3,1914.3,1914.3,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.45,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.6,1914.76,1914.76,1914.76,1914.76,1914.76,1914.76,1914.76,1914.76,1914.76,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1914.89,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.15,1915.3,1915.3,1915.3,1915.3,1915.3,1915.3,1915.3,1915.44,1915.44,1915.44,1915.44,1915.44,1915.44,1915.44,1915.44,1915.44,1915.44,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.54,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1915.82,1916.05,1916.05,1916.05,1916.05,1916.05,1916.05,1916.05,1916.19,1916.19,1916.19,1916.19,1916.19,1916.19,1916.33,1916.33,1916.33,1916.33,1916.33,1916.33,1916.33,1916.33,1916.33,1916.36,1916.36,1916.36,1916.36,1916.36,1916.49,1916.49,1916.49,1916.63,1916.63,1916.63,1916.63,1916.75,1916.75,1916.75,1916.89,1916.89,1916.89,1916.97,1917.09,1917.09,1917.09,1917.09,1917.09,1917.09,1917.23,1917.36,1917.52,1918.03,1918.16
90230,12.23,1918.07,1913.24184,1905.84,2.420,1917.0014,1915.96,1910.08,1906.32,1905.84,1905.84,1906.05,1906.05,1906.32,1906.32,1906.59,1906.59,1906.87,1906.87,1906.87,1906.87,1907.15,1907.15,1907.43,1907.43,1907.43,1907.43,1907.71,1907.98,1908.26,1908.26,1908.26,1908.26,1908.26,1908.55,1908.55,1908.55,1908.55,1908.55,1908.55,1908.81,1908.81,1908.81,1908.81,1908.81,1908.81,1908.81,1909.07,1909.07,1909.34,1909.34,1909.34,1909.34,1909.59,1909.59,1909.59,1909.83,1910.08,1910.08,1910.08,1910.08,1910.31,1910.31,1910.55,1910.55,1910.55,1910.55,1910.55,1910.55,1910.55,1910.55,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.77,1910.98,1910.98,1910.98,1910.98,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.19,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.41,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.58,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.79,1911.99,1911.99,1911.99,1911.99,1911.99,1911.99,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.2,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.4,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.58,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.78,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1912.96,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.18,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.7,1913.7,1913.7,1913.7,1913.7,1913.7,1913.7,1913.7,1913.7,1913.7,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.03,1914.18,1914.18,1914.18,1914.18,1914.18,1914.18,1914.18,1914.18,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.32,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.48,1914.64,1914.64,1914.64,1914.64,1914.64,1914.64,1914.64,1914.64,1914.64,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.77,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1914.88,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.03,1915.17,1915.17,1915.17,1915.17,1915.17,1915.17,1915.17,1915.31,1915.31,1915.31,1915.31,1915.31,1915.31,1915.31,1915.31,1915.31,1915.31,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.45,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.59,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.73,1915.96,1915.96,1915.96,1915.96,1915.96,1915.96,1915.96,1916.1,1916.1,1916.1,1916.1,1916.1,1916.1,1916.24,1916.24,1916.24,1916.24,1916.24,1916.24,1916.24,1916.24,1916.24,1916.27,1916.27,1916.27,1916.27,1916.27,1916.4,1916.4,1916.4,1916.54,1916.54,1916.54,1916.54,1916.66,1916.66,1916.66,1916.8,1916.8,1916.8,1916.88,1917,1917,1917,1917,1917,1917,1917.14,1917.27,1917.43,1917.94,1918.07
89740,12.27,1917.98,1913.1553,1905.71,2.421,1916.9114,1915.88,1909.99,1906.24,1905.71,1905.71,1905.97,1905.97,1906.24,1906.24,1906.51,1906.51,1906.79,1906.79,1906.79,1906.79,1907.07,1907.07,1907.35,1907.35,1907.35,1907.35,1907.63,1907.9,1908.18,1908.18,1908.18,1908.18,1908.18,1908.47,1908.47,1908.47,1908.47,1908.47,1908.47,1908.73,1908.73,1908.73,1908.73,1908.73,1908.73,1908.73,1908.99,1908.99,1909.26,1909.26,1909.26,1909.26,1909.51,1909.51,1909.51,1909.75,1909.99,1909.99,1909.99,1909.99,1910.23,1910.23,1910.46,1910.46,1910.46,1910.46,1910.46,1910.46,1910.46,1910.46,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.69,1910.9,1910.9,1910.9,1910.9,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.11,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.32,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.49,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.69,1911.9,1911.9,1911.9,1911.9,1911.9,1911.9,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.1,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.3,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.49,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.69,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1912.87,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.09,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.43,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.61,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.76,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1913.93,1914.09,1914.09,1914.09,1914.09,1914.09,1914.09,1914.09,1914.09,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.41,1914.57,1914.57,1914.57,1914.57,1914.57,1914.57,1914.57,1914.57,1914.57,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.7,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1914.95,1915.1,1915.1,1915.1,1915.1,1915.1,1915.1,1915.1,1915.24,1915.24,1915.24,1915.24,1915.24,1915.24,1915.24,1915.24,1915.24,1915.24,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.37,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.51,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.64,1915.88,1915.88,1915.88,1915.88,1915.88,1915.88,1915.88,1916.01,1916.01,1916.01,1916.01,1916.01,1916.01,1916.16,1916.16,1916.16,1916.16,1916.16,1916.16,1916.16,1916.16,1916.16,1916.18,1916.18,1916.18,1916.18,1916.18,1916.31,1916.31,1916.31,1916.45,1916.45,1916.45,1916.45,1916.57,1916.57,1916.57,1916.71,1916.71,1916.71,1916.79,1916.91,1916.91,1916.91,1916.91,1916.91,1916.91,1917.05,1917.18,1917.34,1917.85,1917.98
89195,12.15,1917.9,1913.07768,1905.75,2.407,1916.8313,1915.8,1909.92,1906.25,1905.75,1905.75,1906,1906,1906.25,1906.25,1906.52,1906.52,1906.79,1906.79,1906.79,1906.79,1907.06,1907.06,1907.33,1907.33,1907.33,1907.33,1907.6,1907.87,1908.14,1908.14,1908.14,1908.14,1908.14,1908.42,1908.42,1908.42,1908.42,1908.42,1908.42,1908.68,1908.68,1908.68,1908.68,1908.68,1908.68,1908.68,1908.92,1908.92,1909.18,1909.18,1909.18,1909.18,1909.43,1909.43,1909.43,1909.68,1909.92,1909.92,1909.92,1909.92,1910.16,1910.16,1910.39,1910.39,1910.39,1910.39,1910.39,1910.39,1910.39,1910.39,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.61,1910.82,1910.82,1910.82,1910.82,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.03,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.24,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.4,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.62,1911.82,1911.82,1911.82,1911.82,1911.82,1911.82,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.03,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.22,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.41,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1912.79,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.01,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.16,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.34,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.52,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.67,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1913.85,1914,1914,1914,1914,1914,1914,1914,1914,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.14,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.31,1914.47,1914.47,1914.47,1914.47,1914.47,1914.47,1914.47,1914.47,1914.47,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.62,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.72,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1914.87,1915.02,1915.02,1915.02,1915.02,1915.02,1915.02,1915.02,1915.16,1915.16,1915.16,1915.16,1915.16,1915.16,1915.16,1915.16,1915.16,1915.16,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.29,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.43,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.56,1915.8,1915.8,1915.8,1915.8,1915.8,1915.8,1915.8,1915.93,1915.93,1915.93,1915.93,1915.93,1915.93,1916.07,1916.07,1916.07,1916.07,1916.07,1916.07,1916.07,1916.07,1916.07,1916.09,1916.09,1916.09,1916.09,1916.09,1916.23,1916.23,1916.23,1916.36,1916.36,1916.36,1916.36,1916.49,1916.49,1916.49,1916.62,1916.62,1916.62,1916.7,1916.83,1916.83,1916.83,1916.83,1916.83,1916.83,1916.96,1917.1,1917.25,1917.76,1917.9
