,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.34,,,,,,,0,,,,,1,,,,,2,,,,,3,,,,,4,,,
,,,,,,,,,,,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev
XS,DIFF,MAX,AVERAGE,MIN,STDEV,0,1,2,3,4,,,,,(ft),,,,,(ft),,,,,(ft),,,,,(ft),,,,,(ft)
16589.36,0.62,6256.77,6256.54,6256.15,0.26,6256.77,6256.47,6256.38,6256.16,6256.15,,DS of Gold Run,16589.36,CWCB-100yr,6256.77,,DS of Gold Run,16563,CWCB-100yr,6255.8,,DS of Gold Run,16537,CWCB-100yr,6254.87,,DS of Gold Run,16505,CWCB-100yr,6253.84,,DS of Gold Run,16470,CWCB-100yr,6252.09
16429.38,0.76,6250.72,6250.13,6249.96,0.33,6249.96,6250.04,6250.39,6250.72,6250.58,,DS of Gold Run,16429.38,CWCB-100yr,6249.96,,DS of Gold Run,16391,CWCB-100yr,6248.39,,DS of Gold Run,16370,CWCB-100yr,6247.92,,DS of Gold Run,16345,CWCB-100yr,6247.23,,DS of Gold Run,16319,CWCB-100yr,6246.49
16280.6,0.39,6245.92,6245.70,6245.53,0.17,6245.92,6245.61,6245.58,6245.83,6245.53,,DS of Gold Run,16280.6,CWCB-100yr,6245.92,,DS of Gold Run,16256,CWCB-100yr,6244.99,,DS of Gold Run,16242,CWCB-100yr,6244.57,,DS of Gold Run,16221,CWCB-100yr,6244.54,,DS of Gold Run,16194,CWCB-100yr,6243.36
16162.36,0.86,6242.65,6241.92,6241.79,0.36,6242.14,6241.79,6241.84,6242.65,6242.35,,DS of Gold Run,16162.36,CWCB-100yr,6242.14,,DS of Gold Run,16135,CWCB-100yr,6240.85,,DS of Gold Run,16116,CWCB-100yr,6240.25,,DS of Gold Run,16065,CWCB-100yr,6239.51,,DS of Gold Run,16024,CWCB-100yr,6237.92
15985.81,0.33,6237.34,6237.23,6237.00,0.13,6237.17,6237.34,6237.19,6237.31,6237.00,,DS of Gold Run,15985.81,CWCB-100yr,6237.17,,DS of Gold Run,15944,CWCB-100yr,6236.35,,DS of Gold Run,15924,CWCB-100yr,6235.73,,DS of Gold Run,15894,CWCB-100yr,6234.76,,DS of Gold Run,15870,CWCB-100yr,6234.23
15844.82,0.62,6233.15,6232.75,6232.53,0.22,6232.53,6232.93,6232.80,6232.89,6233.15,,DS of Gold Run,15844.82,CWCB-100yr,6232.53,,DS of Gold Run,15809,CWCB-100yr,6231.69,,DS of Gold Run,15785,CWCB-100yr,6230.58,,DS of Gold Run,15763,CWCB-100yr,6229.79,,DS of Gold Run,15741,CWCB-100yr,6228.68
15717.6,0.37,6228.39,6228.26,6228.02,0.15,6228.17,6228.39,6228.20,6228.33,6228.02,,DS of Gold Run,15717.6,CWCB-100yr,6228.17,,DS of Gold Run,15694,CWCB-100yr,6227.54,,DS of Gold Run,15684,CWCB-100yr,6227.02,,DS of Gold Run,15669,CWCB-100yr,6226.76,,DS of Gold Run,15648,CWCB-100yr,6226.05
15616.87,0.89,6225.57,6225.25,6224.68,0.35,6224.68,6225.51,6225.57,6225.36,6225.27,,DS of Gold Run,15616.87,CWCB-100yr,6224.68,,DS of Gold Run,15582,CWCB-100yr,6224.59,,DS of Gold Run,15541,CWCB-100yr,6223.93,,DS of Gold Run,15505,CWCB-100yr,6222.35,,DS of Gold Run,15471,CWCB-100yr,6221.61
15446.17,0.21,6220.84,6220.81,6220.63,0.09,6220.84,6220.82,6220.79,6220.63,6220.82,,DS of Gold Run,15446.17,CWCB-100yr,6220.84,,DS of Gold Run,15411,CWCB-100yr,6219.84,,DS of Gold Run,15385,CWCB-100yr,6218.76,,DS of Gold Run,15350,CWCB-100yr,6217.81,,DS of Gold Run,15313,CWCB-100yr,6216.59
15273.23,0.70,6216.28,6215.91,6215.58,0.26,6216.28,6215.87,6215.58,6215.85,6215.72,,DS of Gold Run,15273.23,CWCB-100yr,6216.28,,DS of Gold Run,15245,CWCB-100yr,6215.06,,DS of Gold Run,15193,CWCB-100yr,6213.3,,DS of Gold Run,15149,CWCB-100yr,6212.67,,DS of Gold Run,15102,CWCB-100yr,6212
15064.24,0.87,6211.26,6210.73,6210.39,0.32,6211,6210.39,6210.80,6211.26,6210.87,,DS of Gold Run,15064.24,CWCB-100yr,6211,,DS of Gold Run,15036,CWCB-100yr,6209.66,,DS of Gold Run,15010,CWCB-100yr,6209.74,,DS of Gold Run,14986,CWCB-100yr,6209.96,,DS of Gold Run,14955,CWCB-100yr,6207.6
14923.22,1.51,6205.82,6204.85,6204.31,0.60,6205.02,6204.31,6205.22,6205.82,6205.68,,DS of Gold Run,14923.22,CWCB-100yr,6205.02,,DS of Gold Run,14905,CWCB-100yr,6203.45,,DS of Gold Run,14883,CWCB-100yr,6203.12,,DS of Gold Run,14858,CWCB-100yr,6201.52,,DS of Gold Run,14838,CWCB-100yr,6200.54
14808.53,2.33,6197.57,6196.17,6195.24,1.04,6197.49,6195.24,6195.78,6196.16,6197.57,,DS of Gold Run,14808.53,CWCB-100yr,6197.49,,DS of Gold Run,14789,CWCB-100yr,6193.58,,DS of Gold Run,14767,CWCB-100yr,6191.68,,DS of Gold Run,14747,CWCB-100yr,6189.5,,DS of Gold Run,14704,CWCB-100yr,6187.05
14657.62,1.79,6184.79,6183.88,6183.00,0.69,6183,6184.79,6183.84,6183.26,6183.93,,DS of Gold Run,14657.62,CWCB-100yr,6183,,DS of Gold Run,14635,CWCB-100yr,6183.28,,DS of Gold Run,14606,CWCB-100yr,6180.14,,DS of Gold Run,14581,CWCB-100yr,6177.91,,DS of Gold Run,14540,CWCB-100yr,6176
14508.34,1.24,6174.62,6174.43,6173.38,0.54,6174.42,6174.25,6174.62,6173.38,6173.59,,DS of Gold Run,14508.34,CWCB-100yr,6174.42,,DS of Gold Run,14495,CWCB-100yr,6173.3,,DS of Gold Run,14474,CWCB-100yr,6172.68,,DS of Gold Run,14455,CWCB-100yr,6170.05,,DS of Gold Run,14418,CWCB-100yr,6166.71
14385.07,1.87,6166.63,6166.26,6164.76,0.75,6166.63,6165.93,6166.22,6165.26,6164.76,,DS of Gold Run,14385.07,CWCB-100yr,6166.63,,DS of Gold Run,14365,CWCB-100yr,6164.59,,DS of Gold Run,14349,CWCB-100yr,6163.6,,DS of Gold Run,14339,CWCB-100yr,6162.11,,DS of Gold Run,14326,CWCB-100yr,6161.25
14316.93,0.53,6161.45,6161.28,6160.92,0.20,6161.08,6161.31,6161.45,6161.17,6160.92,,DS of Gold Run,14316.93,CWCB-100yr,6161.08,,DS of Gold Run,14299,CWCB-100yr,6160.09,,DS of Gold Run,14284,CWCB-100yr,6159.24,,DS of Gold Run,14271,CWCB-100yr,6159.21,,DS of Gold Run,14252,CWCB-100yr,6158.55
14236.86,1.52,6158.35,6157.39,6156.83,0.59,6158.35,6156.83,6156.99,6157.48,6157.55,,DS of Gold Run,14236.86,CWCB-100yr,6158.35,,DS of Gold Run,14217,CWCB-100yr,6155.79,,DS of Gold Run,14194,CWCB-100yr,6154.95,,DS of Gold Run,14179,CWCB-100yr,6154.56,,DS of Gold Run,14158,CWCB-100yr,6152.32
14136.26,1.18,6152.44,6151.85,6151.27,0.49,6151.51,6151.82,6152.23,6152.44,6151.27,,DS of Gold Run,14136.26,CWCB-100yr,6151.51,,DS of Gold Run,14119,CWCB-100yr,6150.97,,DS of Gold Run,14102,CWCB-100yr,6150.61,,DS of Gold Run,14076,CWCB-100yr,6149.46,,DS of Gold Run,14051,CWCB-100yr,6147.13
14024.61,0.79,6146.52,6146.04,6145.73,0.31,6145.73,6146.08,6146.30,6146.52,6145.95,,DS of Gold Run,14024.61,CWCB-100yr,6145.73,,DS of Gold Run,14001,CWCB-100yr,6144.86,,DS of Gold Run,13975,CWCB-100yr,6143.53,,DS of Gold Run,13937,CWCB-100yr,6141.51,,DS of Gold Run,13899,CWCB-100yr,6140.33
13858.87,0.63,6139.32,6138.97,6138.69,0.24,6138.69,6138.90,6139.32,6139.14,6139.02,,DS of Gold Run,13858.87,CWCB-100yr,6138.69,,DS of Gold Run,13843,CWCB-100yr,6138.23,,DS of Gold Run,13816,CWCB-100yr,6137.77,,DS of Gold Run,13785,CWCB-100yr,6136.89,,DS of Gold Run,13739,CWCB-100yr,6135.1
13705.86,0.78,6133.47,6132.96,6132.69,0.31,6133.27,6132.94,6132.69,6132.96,6133.47,,DS of Gold Run,13705.86,CWCB-100yr,6133.27,,DS of Gold Run,13692,CWCB-100yr,6132.4,,DS of Gold Run,13671,CWCB-100yr,6131.08,,DS of Gold Run,13657,CWCB-100yr,6130.54,,DS of Gold Run,13636,CWCB-100yr,6130.04
13617.01,0.46,6129.44,6129.35,6128.98,0.21,6129.37,6129.44,6129.25,6129.00,6128.98,,DS of Gold Run,13617.01,CWCB-100yr,6129.37,,DS of Gold Run,13599,CWCB-100yr,6128.73,,DS of Gold Run,13588,CWCB-100yr,6128.26,,DS of Gold Run,13572,CWCB-100yr,6127.26,,DS of Gold Run,13563,CWCB-100yr,6125.98
13549.04,1.09,6126.55,6126.34,6125.46,0.44,6126.01,6126.55,6126.47,6126.29,6125.46,,DS of Gold Run,13549.04,CWCB-100yr,6126.01,,DS of Gold Run,13517,CWCB-100yr,6125.16,,DS of Gold Run,13490,CWCB-100yr,6123.75,,DS of Gold Run,13467,CWCB-100yr,6122.83,,DS of Gold Run,13434,CWCB-100yr,6121.18
13399.52,0.39,6120.34,6120.12,6119.95,0.15,6120.07,6120.34,6119.95,6120.20,6120.06,,DS of Gold Run,13399.52,CWCB-100yr,6120.07,,DS of Gold Run,13378,CWCB-100yr,6119.46,,DS of Gold Run,13353,CWCB-100yr,6118,,DS of Gold Run,13332,CWCB-100yr,6117.57,,DS of Gold Run,13301,CWCB-100yr,6116.85
13264.8,0.63,6115.56,6115.13,6114.93,0.30,6115.48,6114.98,6114.93,6115.06,6115.56,,DS of Gold Run,13264.8,CWCB-100yr,6115.48,,DS of Gold Run,13246,CWCB-100yr,6114.24,,DS of Gold Run,13215,CWCB-100yr,6113.19,,DS of Gold Run,13185,CWCB-100yr,6112.07,,DS of Gold Run,13150,CWCB-100yr,6111.46
13116.57,0.33,6110.67,6110.48,6110.34,0.15,6110.67,6110.43,6110.34,6110.47,6110.67,,DS of Gold Run,13116.57,CWCB-100yr,6110.67,,DS of Gold Run,13092,CWCB-100yr,6109.71,,DS of Gold Run,13066,CWCB-100yr,6108.87,,DS of Gold Run,13030,CWCB-100yr,6108.44,,DS of Gold Run,12988,CWCB-100yr,6107.63
12947.54,1.81,6107.00,6106.41,6105.19,0.75,6107,6106.57,6105.66,6105.19,6105.64,,DS of Gold Run,12947.54,CWCB-100yr,6107,,DS of Gold Run,12916,CWCB-100yr,6105.88,,DS of Gold Run,12880,CWCB-100yr,6103.83,,DS of Gold Run,12848,CWCB-100yr,6101.26,,DS of Gold Run,12813,CWCB-100yr,6099.04
12775.64,1.22,6098.69,6098.24,6097.47,0.52,6098.56,6097.47,6098.69,6098.35,6097.78,,DS of Gold Run,12775.64,CWCB-100yr,6098.56,,DS of Gold Run,12753,CWCB-100yr,6096.11,,DS of Gold Run,12717,CWCB-100yr,6095.8,,DS of Gold Run,12661,CWCB-100yr,6093.73,,DS of Gold Run,12617,CWCB-100yr,6092.41
12558.29,0.91,6091.60,6091.05,6090.69,0.38,6091.6,6090.79,6090.76,6090.83,6090.69,,DS of Gold Run,12558.29,CWCB-100yr,6091.6,,DS of Gold Run,12527,CWCB-100yr,6089.93,,DS of Gold Run,12498,CWCB-100yr,6088.84,,DS of Gold Run,12469,CWCB-100yr,6088.31,,DS of Gold Run,12434,CWCB-100yr,6087.06
12404.37,0.54,6086.67,6086.25,6086.13,0.20,6086.23,6086.13,6086.40,6086.67,6086.31,,DS of Gold Run,12404.37,CWCB-100yr,6086.23,,DS of Gold Run,12374,CWCB-100yr,6085.19,,DS of Gold Run,12352,CWCB-100yr,6085.04,,DS of Gold Run,12334,CWCB-100yr,6084.88,,DS of Gold Run,12304,CWCB-100yr,6083.79
12275.59,0.26,6083.14,6083.00,6082.88,0.10,6082.88,6083.05,6083.07,6083.14,6082.96,,DS of Gold Run,12275.59,CWCB-100yr,6082.88,,DS of Gold Run,12233,CWCB-100yr,6082.13,,DS of Gold Run,12207,CWCB-100yr,6081.31,,DS of Gold Run,12189,CWCB-100yr,6080.55,,DS of Gold Run,12169,CWCB-100yr,6079.84
12146.71,0.29,6079.49,6079.36,6079.20,0.11,6079.2,6079.49,6079.39,6079.33,6079.28,,DS of Gold Run,12146.71,CWCB-100yr,6079.2,,DS of Gold Run,12119,CWCB-100yr,6078.64,,DS of Gold Run,12095,CWCB-100yr,6077.74,,DS of Gold Run,12075,CWCB-100yr,6077.27,,DS of Gold Run,12039,CWCB-100yr,6076.57
11997.7,0.25,6075.63,6075.50,6075.38,0.10,6075.38,6075.61,6075.50,6075.55,6075.63,,DS of Gold Run,11997.7,CWCB-100yr,6075.38,,DS of Gold Run,11957,CWCB-100yr,6074.59,,DS of Gold Run,11939,CWCB-100yr,6074.15,,DS of Gold Run,11918,CWCB-100yr,6073.78,,DS of Gold Run,11880,CWCB-100yr,6072.96
11846.66,0.98,6071.38,6070.60,6070.40,0.38,6070.84,6070.55,6070.40,6070.85,6071.38,,DS of Gold Run,11846.66,CWCB-100yr,6070.84,,DS of Gold Run,11809,CWCB-100yr,6069.17,,DS of Gold Run,11774,CWCB-100yr,6067.45,,DS of Gold Run,11739,CWCB-100yr,6066.44,,DS of Gold Run,11711,CWCB-100yr,6064.96
11683.8,0.61,6064.17,6063.83,6063.56,0.24,6064.17,6063.77,6063.56,6064.01,6063.78,,DS of Gold Run,11683.8,CWCB-100yr,6064.17,,DS of Gold Run,11640,CWCB-100yr,6061.88,,DS of Gold Run,11611,CWCB-100yr,6060.42,,DS of Gold Run,11583,CWCB-100yr,6059.58,,DS of Gold Run,11538,CWCB-100yr,6057.44
11484.21,0.59,6055.92,6055.58,6055.33,0.25,6055.33,6055.51,6055.90,6055.92,6055.69,,DS of Gold Run,11484.21,CWCB-100yr,6055.33,,DS of Gold Run,11443,CWCB-100yr,6053.82,,DS of Gold Run,11393,CWCB-100yr,6052.65,,DS of Gold Run,11367,CWCB-100yr,6051.58,,DS of Gold Run,11314,CWCB-100yr,6050.17
11259.56,1.04,6049.58,6049.43,6048.55,0.40,6049.32,6049.58,6049.38,6049.03,6048.55,,DS of Gold Run,11259.56,CWCB-100yr,6049.32,,DS of Gold Run,11220,CWCB-100yr,6048.67,,DS of Gold Run,11188,CWCB-100yr,6047.62,,DS of Gold Run,11161,CWCB-100yr,6046.7,,DS of Gold Run,11102,CWCB-100yr,6043.85
11052.41,1.07,6042.15,6041.36,6041.08,0.46,6041.08,6041.67,6041.32,6042.15,6042.05,,DS of Gold Run,11052.41,CWCB-100yr,6041.08,,DS of Gold Run,11018,CWCB-100yr,6040.23,,DS of Gold Run,10989,CWCB-100yr,6038.37,,DS of Gold Run,10970,CWCB-100yr,6038.69,,DS of Gold Run,10941,CWCB-100yr,6038.01
10905.12,0.63,6037.61,6037.23,6036.98,0.23,6036.98,6037.40,6037.32,6037.61,6037.37,,DS of Gold Run,10905.12,CWCB-100yr,6036.98,,DS of Gold Run,10873,CWCB-100yr,6036.6,,DS of Gold Run,10834,CWCB-100yr,6036.43,,DS of Gold Run,10802,CWCB-100yr,6035.9,,DS of Gold Run,10767,CWCB-100yr,6034.92
10725.58,1.00,6033.79,6033.24,6032.79,0.42,6032.79,6033.24,6033.68,6033.79,6033.69,,DS of Gold Run,10725.58,CWCB-100yr,6032.79,,DS of Gold Run,10685,CWCB-100yr,6032.32,,DS of Gold Run,10638,CWCB-100yr,6031.45,,DS of Gold Run,10604,CWCB-100yr,6030.44,,DS of Gold Run,10553,CWCB-100yr,6028.59
10494.04,0.72,6028.02,6027.60,6027.29,0.29,6027.71,6027.39,6027.71,6028.02,6027.29,,DS of Gold Run,10494.04,CWCB-100yr,6027.71,,DS of Gold Run,10468,CWCB-100yr,6026.72,,DS of Gold Run,10437,CWCB-100yr,6026.23,,DS of Gold Run,10377,CWCB-100yr,6025.44,,DS of Gold Run,10304,CWCB-100yr,6023.12
10241.82,0.24,6021.99,6021.80,6021.75,0.09,6021.81,6021.75,6021.85,6021.99,6021.84,,DS of Gold Run,10241.82,CWCB-100yr,6021.81,,DS of Gold Run,10212,CWCB-100yr,6021.1,,DS of Gold Run,10176,CWCB-100yr,6020.37,,DS of Gold Run,10148,CWCB-100yr,6019.6,,DS of Gold Run,10095,CWCB-100yr,6018.83
10057.22,1.24,6019.22,6018.97,6017.98,0.56,6019.22,6019.13,6018.57,6018.16,6017.98,,DS of Gold Run,10057.22,CWCB-100yr,6019.22,,DS of Gold Run,10032,CWCB-100yr,6018.81,,DS of Gold Run,10002,CWCB-100yr,6017.73,,DS of Gold Run,9971,CWCB-100yr,6016.8,,DS of Gold Run,9941,CWCB-100yr,6015.37
9918.606,0.85,6014.39,6013.66,6013.54,0.34,6013.59,6013.85,6013.54,6013.86,6014.39,,DS of Gold Run,9918.606,CWCB-100yr,6013.59,,DS of Gold Run,9896,CWCB-100yr,6012.86,,DS of Gold Run,9858,CWCB-100yr,6010.49,,DS of Gold Run,9822,CWCB-100yr,6008.43,,DS of Gold Run,9778,CWCB-100yr,6008.22
9732.976,0.76,6008.82,6008.70,6008.06,0.35,6008.5,6008.77,6008.82,6008.15,6008.06,,DS of Gold Run,9732.976,CWCB-100yr,6008.5,,DS of Gold Run,9711,CWCB-100yr,6008.22,,DS of Gold Run,9676,CWCB-100yr,6008.06,,DS of Gold Run,9641,CWCB-100yr,6007.86,,DS of Gold Run,9606,CWCB-100yr,6007.62
9575.484,0.02,6006.98,6006.97,6006.96,0.01,6006.98,6006.96,6006.96,6006.96,6006.96,,DS of Gold Run,9575.484,CWCB-100yr,6006.98,,DS of Gold Run,9575.484,CWCB-100yr,6006.96,,DS of Gold Run,9575.484,CWCB-100yr,6006.96,,DS of Gold Run,9575.484,CWCB-100yr,6006.96,,DS of Gold Run,9575.484,CWCB-100yr,6006.96
9570,,,,,,,,,,,,DS of Gold Run,9570,,,,DS of Gold Run,9570,,,,DS of Gold Run,9570,,,,DS of Gold Run,9570,,,,DS of Gold Run,9570,,
9552.284,0.01,6005.97,6005.96,6005.96,0.00,6005.97,6005.96,6005.96,6005.96,6005.96,,DS of Gold Run,9552.284,CWCB-100yr,6005.97,,DS of Gold Run,9552.284,CWCB-100yr,6005.96,,DS of Gold Run,9552.284,CWCB-100yr,6005.96,,DS of Gold Run,9552.284,CWCB-100yr,6005.96,,DS of Gold Run,9552.284,CWCB-100yr,6005.96
9507.151,0.26,6005.16,6005.00,6004.90,0.10,6005.16,6004.90,6004.95,6004.96,6004.96,,DS of Gold Run,9507.151,CWCB-100yr,6005.16,,DS of Gold Run,9481,CWCB-100yr,6004.28,,DS of Gold Run,9456,CWCB-100yr,6003.81,,DS of Gold Run,9425,CWCB-100yr,6003.15,,DS of Gold Run,9384,CWCB-100yr,6002.22
9337.003,0.24,6001.45,6001.23,6001.21,0.10,6001.22,6001.21,6001.27,6001.45,6001.32,,DS of Gold Run,9337.003,CWCB-100yr,6001.22,,DS of Gold Run,9314,CWCB-100yr,6000.72,,DS of Gold Run,9282,CWCB-100yr,6000.1,,DS of Gold Run,9257,CWCB-100yr,5999.9,,DS of Gold Run,9226,CWCB-100yr,5999.18
9196.117,0.78,5998.52,5998.15,5997.74,0.29,5998.52,5998.18,5997.74,5998.03,5998.25,,DS of Gold Run,9196.117,CWCB-100yr,5998.52,,DS of Gold Run,9172,CWCB-100yr,5997.66,,DS of Gold Run,9141,CWCB-100yr,5996.23,,DS of Gold Run,9125,CWCB-100yr,5995.85,,DS of Gold Run,9094,CWCB-100yr,5995.06
9061.441,0.32,5994.43,5994.32,5994.11,0.15,5994.43,5994.41,5994.11,5994.15,5994.24,,DS of Gold Run,9061.441,CWCB-100yr,5994.43,,DS of Gold Run,9033,CWCB-100yr,5993.58,,DS of Gold Run,8999,CWCB-100yr,5992.44,,DS of Gold Run,8973,CWCB-100yr,5991.79,,DS of Gold Run,8937,CWCB-100yr,5991.11
8892.419,0.39,5990.02,5989.86,5989.63,0.15,5990.02,5989.88,5989.69,5989.63,5989.84,,DS of Gold Run,8892.419,CWCB-100yr,5990.02,,DS of Gold Run,8870,CWCB-100yr,5989.29,,DS of Gold Run,8833,CWCB-100yr,5988.15,,DS of Gold Run,8804,CWCB-100yr,5987.27,,DS of Gold Run,8766,CWCB-100yr,5986.22
8712.794,0.65,5985.24,5984.97,5984.59,0.24,5985.24,5985.07,5984.59,5984.95,5984.95,,DS of Gold Run,8712.794,CWCB-100yr,5985.24,,DS of Gold Run,8691,CWCB-100yr,5984.48,,DS of Gold Run,8659,CWCB-100yr,5983,,DS of Gold Run,8609,CWCB-100yr,5982.3,,DS of Gold Run,8566,CWCB-100yr,5981.44
8524.206,0.54,5979.81,5979.57,5979.27,0.23,5979.81,5979.62,5979.27,5979.30,5979.56,,DS of Gold Run,8524.206,CWCB-100yr,5979.81,,DS of Gold Run,8496,CWCB-100yr,5978.8,,DS of Gold Run,8471,CWCB-100yr,5977.8,,DS of Gold Run,8441,CWCB-100yr,5976.35,,DS of Gold Run,8393,CWCB-100yr,5973.66
8324.963,0.46,5971.61,5971.25,5971.15,0.18,5971.15,5971.39,5971.22,5971.61,5971.25,,DS of Gold Run,8324.963,CWCB-100yr,5971.15,,DS of Gold Run,8305,CWCB-100yr,5970.53,,DS of Gold Run,8287,CWCB-100yr,5969.51,,DS of Gold Run,8255,CWCB-100yr,5968.76,,DS of Gold Run,8209,CWCB-100yr,5967.15
8167.714,0.44,5965.50,5965.39,5965.06,0.17,5965.32,5965.42,5965.44,5965.50,5965.06,,DS of Gold Run,8167.714,CWCB-100yr,5965.32,,DS of Gold Run,8154,CWCB-100yr,5964.91,,DS of Gold Run,8125,CWCB-100yr,5963.98,,DS of Gold Run,8092,CWCB-100yr,5962.67,,DS of Gold Run,8054,CWCB-100yr,5959.29
8022.347,1.00,5959.51,5959.11,5958.51,0.50,5958.51,5959.30,5959.51,5959.51,5958.56,,DS of Gold Run,8022.347,CWCB-100yr,5958.51,,DS of Gold Run,7998,CWCB-100yr,5958.26,,DS of Gold Run,7982,CWCB-100yr,5957.75,,DS of Gold Run,7955,CWCB-100yr,5956.46,,DS of Gold Run,7934,CWCB-100yr,5956.53
7919.257,0.78,5956.58,5956.15,5955.80,0.29,5956.08,5955.80,5956.58,5955.99,5956.06,,DS of Gold Run,7919.257,CWCB-100yr,5956.08,,DS of Gold Run,7884,CWCB-100yr,5954.7,,DS of Gold Run,7861,CWCB-100yr,5955.5,,DS of Gold Run,7846,CWCB-100yr,5955.03,,DS of Gold Run,7830,CWCB-100yr,5953.18
7819.556,2.08,5954.13,5952.67,5952.05,0.84,5952.44,5952.05,5953.51,5954.13,5952.75,,DS of Gold Run,7819.556,CWCB-100yr,5952.44,,DS of Gold Run,7804,CWCB-100yr,5951.41,,DS of Gold Run,7778,CWCB-100yr,5951.52,,DS of Gold Run,7760,CWCB-100yr,5952.11,,DS of Gold Run,7734,CWCB-100yr,5949.25
7712.149,2.63,5950.17,5947.97,5947.54,1.00,5948.37,5947.54,5948.02,5950.17,5948.50,,DS of Gold Run,7712.149,CWCB-100yr,5948.37,,DS of Gold Run,7694,CWCB-100yr,5946.77,,DS of Gold Run,7661,CWCB-100yr,5945.3,,DS of Gold Run,7610,CWCB-100yr,5946.03,,DS of Gold Run,7544,CWCB-100yr,5942.69
7489.057,2.40,5942.05,5941.21,5939.65,1.04,5942.05,5941.94,5939.65,5940.48,5940.47,,DS of Gold Run,7489.057,CWCB-100yr,5942.05,,DS of Gold Run,7471,CWCB-100yr,5941.51,,DS of Gold Run,7430,CWCB-100yr,5937.71,,DS of Gold Run,7398,CWCB-100yr,5936.3,,DS of Gold Run,7367,CWCB-100yr,5935.54
7334.118,0.42,5934.70,5934.47,5934.28,0.16,5934.7,5934.28,5934.45,5934.40,5934.53,,DS of Gold Run,7334.118,CWCB-100yr,5934.7,,DS of Gold Run,7313,CWCB-100yr,5933.16,,DS of Gold Run,7288,CWCB-100yr,5932.88,,DS of Gold Run,7262,CWCB-100yr,5932.25,,DS of Gold Run,7216,CWCB-100yr,5930.88
7183.626,2.23,5931.76,5931.51,5929.53,1.11,5931.76,5931.71,5931.06,5929.53,5929.56,,DS of Gold Run,7183.626,CWCB-100yr,5931.76,,DS of Gold Run,7167,CWCB-100yr,5931.52,,DS of Gold Run,7152,CWCB-100yr,5930.51,,DS of Gold Run,7131,CWCB-100yr,5927.71,,DS of Gold Run,7113,CWCB-100yr,5926.68
7098.738,1.53,5927.62,5927.10,5926.10,0.67,5926.37,5927.31,5927.62,5926.40,5926.10,,DS of Gold Run,7098.738,CWCB-100yr,5926.37,,DS of Gold Run,7068,CWCB-100yr,5925.42,,DS of Gold Run,7012,CWCB-100yr,5922.92,,DS of Gold Run,6971,CWCB-100yr,5921.22,,DS of Gold Run,6933,CWCB-100yr,5919.32
6906.022,1.44,5918.89,5917.86,5917.45,0.65,5917.45,5917.55,5918.58,5918.89,5918.46,,DS of Gold Run,6906.022,CWCB-100yr,5917.45,,DS of Gold Run,6883,CWCB-100yr,5916.43,,DS of Gold Run,6821,CWCB-100yr,5915.1,,DS of Gold Run,6773,CWCB-100yr,5914.11,,DS of Gold Run,6712,CWCB-100yr,5912.28
6661.957,1.31,5912.90,5912.72,5911.58,0.55,5912.75,5912.90,5912.50,5912.00,5911.58,,DS of Gold Run,6661.957,CWCB-100yr,5912.75,,DS of Gold Run,6649,CWCB-100yr,5912.69,,DS of Gold Run,6633,CWCB-100yr,5912.03,,DS of Gold Run,6622,CWCB-100yr,5911.24,,DS of Gold Run,6613,CWCB-100yr,5910.9
6604.032,0.85,5911.15,5910.75,5910.30,0.31,5910.3,5910.80,5911.15,5910.91,5910.72,,DS of Gold Run,6604.032,CWCB-100yr,5910.3,,DS of Gold Run,6591,CWCB-100yr,5910.25,,DS of Gold Run,6577,CWCB-100yr,5910.33,,DS of Gold Run,6562,CWCB-100yr,5910.13,,DS of Gold Run,6546,CWCB-100yr,5909.54
6539.084,0.93,5910.03,5909.44,5909.10,0.40,5910.03,5909.14,5909.14,5909.10,5909.22,,DS of Gold Run,6539.084,CWCB-100yr,5910.03,,DS of Gold Run,6525,CWCB-100yr,5908.84,,DS of Gold Run,6510,CWCB-100yr,5908.22,,DS of Gold Run,6481,CWCB-100yr,5906.48,,DS of Gold Run,6449,CWCB-100yr,5905.03
6419.56,0.69,5905.84,5905.62,5905.15,0.27,5905.38,5905.65,5905.84,5905.68,5905.15,,DS of Gold Run,6419.56,CWCB-100yr,5905.38,,DS of Gold Run,6409,CWCB-100yr,5905.33,,DS of Gold Run,6400,CWCB-100yr,5905.33,,DS of Gold Run,6390,CWCB-100yr,5905.29,,DS of Gold Run,6386,CWCB-100yr,5905.29
6382.984,0.01,5905.29,5905.28,5905.28,0.00,5905.29,5905.28,5905.28,5905.28,5905.28,,DS of Gold Run,6382.984,CWCB-100yr,5905.29,,DS of Gold Run,6382.984,CWCB-100yr,5905.28,,DS of Gold Run,6382.984,CWCB-100yr,5905.28,,DS of Gold Run,6382.984,CWCB-100yr,5905.28,,DS of Gold Run,6382.984,CWCB-100yr,5905.28
6380,,,,,,,,,,,,DS of Gold Run,6380,,,,DS of Gold Run,6380,,,,DS of Gold Run,6380,,,,DS of Gold Run,6380,,,,DS of Gold Run,6380,,
